season,week,week_text,player_id,player_uid,player_guid,name_first,name_last,name_display,name_short,age,team_name,team_short_name,slug,team_id,team_uid,qbr_total,pts_added,qb_plays,epa_total,pass,run,exp_sack,penalty,qbr_raw,sack,headshot_href,week_type,game_id,game_date,player_home_away,score,opp_team_id,opp_team_name,opp_team_short_name
2006,NA,Season Level,145302,s:20~l:23~a:145302,6022c797c400221622c429a2b99dfb17,Bernard,Jackson,Bernard Jackson,B. Jackson,23,Buffaloes,COLO,bernard-jackson,38,s:20~l:23~t:38,39.2,-30.8,403,-9.7,-1,9.1,-15.5,-1.4,31.1,-16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,NA,Season Level,147211,s:20~l:23~a:147211,1181339016bf0740f254bf8bcf77602c,Tom,Brandstater,Tom Brandstater,T. Brandstater,24,Bulldogs,FRES,tom-brandstater,278,s:20~l:23~t:278,36.4,-10.2,326,4.8,8.7,1,-5.4,0.5,42,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,NA,Season Level,115823,s:20~l:23~a:115823,a2b532c0fec3f8db001459556d5942e0,Ryan,Cubit,Ryan Cubit,R. Cubit,26,Broncos,WMU,ryan-cubit,2711,s:20~l:23~t:2711,35.4,-17.8,438,2.9,21.4,-4.8,-10,-1.8,39.6,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,NA,Season Level,169972,s:20~l:23~a:169972,8624f65ab3b77b51f1db00255669ca84,Karsten,Sween,Karsten Sween,K. Sween,23,Cowboys,WYO,karsten-sween,2751,s:20~l:23~t:2751,35.2,-16.5,295,-1.9,17.1,-3.6,-13.1,0.5,35.9,-15.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,NA,Season Level,134939,s:20~l:23~a:134939,bd954eca2a129ea0f80bcd9a131b8606,Luke,Getsy,Luke Getsy,L. Getsy,37,Zips,AKR,luke-getsy,2006,s:20~l:23~t:2006,35.2,-34.7,509,-8,12,1.9,-18.7,-2.1,33,-19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,NA,Season Level,177413,s:20~l:23~a:177413,c0a97db0d88981027b4cd1f7ce267180,Jameel,Sewell,Jameel Sewell,J. Sewell,22,Cavaliers,UVA,jameel-sewell,258,s:20~l:23~t:258,34.9,-32.9,366,-11.6,4,2.7,-16,-1,28.2,-17.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,NA,Season Level,133314,s:20~l:23~a:133314,93206b689f5c624192cda9a55ac974f3,Clint,Marks,Clint Marks,C. Marks,25,Blue Raiders,MTSU,clint-marks,2393,s:20~l:23~t:2393,34.1,-16.4,362,0.8,18.7,-1.4,-15.4,-0.3,38.4,-16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,NA,Season Level,192029,s:20~l:23~a:192029,d7577625f11a8fea182617450ae29729,Josh,Freeman,Josh Freeman,J. Freeman,21,Wildcats,KSU,josh-freeman,2306,s:20~l:23~t:2306,34,-32.7,358,-11.9,2.6,1.8,-14.4,-0.8,27.9,-15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,NA,Season Level,147989,s:20~l:23~a:147989,d5491a5bf99b64399bb21f4b8dfe1df5,Chris,Williams,Chris Williams,C. Williams,24,Blazers,UAB,chris-williams,5,s:20~l:23~t:5,33.8,-11.4,251,0.6,9.9,-1.4,-6.6,-0.7,38.4,-7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,NA,Season Level,170633,s:20~l:23~a:170633,3f6af62912b658c6a0946a9951a75b96,Andy,Schmitt,Andy Schmitt,A. Schmitt,23,Eagles,EMU,andy-schmitt,2199,s:20~l:23~t:2199,33.8,-16.9,342,-0.4,4.7,1,-5.5,-0.3,37.4,-5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,NA,Season Level,134493,s:20~l:23~a:134493,df9243dbbed39e5e0a354e5fe1aed1a2,Perry,Patterson,Perry Patterson,P. Patterson,24,Orange,SYR,perry-patterson,183,s:20~l:23~t:183,33.8,-38.7,432,-15.4,20.6,-9.1,-26,0.5,28.3,-27.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,NA,Season Level,173878,s:20~l:23~a:173878,e7a8be8674db696c0819ca705a07dc19,Kinsmon,Lancaster,Kinsmon Lancaster,K. Lancaster,23,Warhawks,ULM,kinsmon-lancaster,2433,s:20~l:23~t:2433,33.4,-21.7,406,-2,8.6,-1.6,-6,-1.3,36.4,-7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,NA,Season Level,175819,s:20~l:23~a:175819,c3d8c530c6c846b2f64bbdd969323a18,Willie,Tuitama,Willie Tuitama,W. Tuitama,22,Wildcats,ARIZ,willie-tuitama,12,s:20~l:23~t:12,33.4,-27.2,271,-12.8,6,-5.1,-13.7,1.2,26.1,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,NA,Season Level,170131,s:20~l:23~a:170131,fd710f68a889322cd250b5680956185f,Steven,Wichman,Steven Wichman,S. Wichman,24,Vandals,IDHO,steven-wichman,70,s:20~l:23~t:70,30.3,-23.9,410,-3.5,7.6,1.1,-10.7,0.1,35.3,-12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,NA,Season Level,169962,s:20~l:23~a:169962,6bcdda3111828eb0a53b1cb9ca65c58b,Chris,Nelson,Chris Nelson,C. Nelson,24,Lobos,UNM,chris-nelson,167,s:20~l:23~t:167,30,-20.4,274,-5.3,13,-7.3,-10.7,0.9,31.6,-11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,NA,Season Level,177261,s:20~l:23~a:177261,630fe6912da0103f641f19fd99e5dc9c,Kerry,Meier,Kerry Meier,K. Meier,NA,Jayhawks,KU,kerry-meier,2305,s:20~l:23~t:2305,29.8,-18.8,300,-3.7,10.1,-1.7,-10.9,-0.7,34.3,-11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,NA,Season Level,150697,s:20~l:23~a:150697,84621e7c4284507f7b61847dd8524b45,Zac,Champion,Zac Champion,Z. Champion,24,Bulldogs,LT,zac-champion,2348,s:20~l:23~t:2348,29.5,-28.2,479,-3.8,6.2,1.9,-13.3,3.4,35.2,-15.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,NA,Season Level,161082,s:20~l:23~a:161082,71490eb50a34b5bfa6f4766512b23067,Rocky,Hinds,Rocky Hinds,R. Hinds,22,Rebels,UNLV,rocky-hinds,2439,s:20~l:23~t:2439,28.9,-32.9,447,-7.9,3.3,-3.7,-10.2,2.6,31.8,-10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,NA,Season Level,161077,s:20~l:23~a:161077,b107e916accd180ab69b32aa1e8b9d9b,Brent,Schaeffer,Brent Schaeffer,B. Schaeffer,23,Rebels,MISS,brent-schaeffer,145,s:20~l:23~t:145,28.5,-41,371,-19.7,0.4,-5.9,-15.2,1.7,24.1,-15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,NA,Season Level,136229,s:20~l:23~a:136229,868694d761c351c89d91dc916f5d1d3c,Jerry,Babb,Jerry Babb,J. Babb,25,Ragin' Cajuns,ULL,jerry-babb,309,s:20~l:23~t:309,28.1,-24.8,399,-4.6,3,5.2,-10.5,-1.7,34.4,-11.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,NA,Season Level,171349,s:20~l:23~a:171349,f77191ae0953ca6b17a455271807789a,Corey,Leonard,Corey Leonard,C. Leonard,23,Red Wolves,ARST,corey-leonard,2032,s:20~l:23~t:2032,27.9,-18.1,365,-0.4,4.1,11.3,-14.2,-0.4,37.4,-15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,NA,Season Level,170607,s:20~l:23~a:170607,5d4a3f75fb95cdf2a427ade719b41c74,Tyler,Jones,Tyler Jones,T. Jones,23,Eagles,EMU,tyler-jones,2199,s:20~l:23~t:2199,25.6,-19.9,240,-7.8,1.7,0.5,-8.6,-1.5,29.7,-8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,NA,Season Level,191344,s:20~l:23~a:191344,6617defcc81a4a2cc98cf26468ff4430,Thaddeus,Lewis,Thaddeus Lewis,T. Lewis,29,Blue Devils,DUKE,thaddeus-lewis,150,s:20~l:23~t:150,24.6,-65,486,-32.3,1,-12.9,-21.5,2.2,19.9,-22.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,NA,Season Level,150728,s:20~l:23~a:150728,188ae58c6e8056be09b30174513aee1f,Austen,Everson,Austen Everson,A. Everson,24,Bobcats,OHIO,austen-everson,195,s:20~l:23~t:195,24.5,-37.9,384,-16,3.2,-11.5,-7.2,0.7,26.4,-8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,NA,Season Level,170700,s:20~l:23~a:170700,d6dd4f8e45917890199afff03681f8e3,Drew,Willy,Drew Willy,D. Willy,22,Bulls,BUFF,drew-willy,2084,s:20~l:23~t:2084,23.7,-26.5,329,-7.4,8.5,-1.9,-12,-1.4,30.2,-12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,NA,Season Level,184598,s:20~l:23~a:184598,bfa050035093943a6c6f2669f4d41557,Aaron,Opelt,Aaron Opelt,A. Opelt,22,Rockets,TOL,aaron-opelt,2649,s:20~l:23~t:2649,21.9,-23.9,274,-7.5,-4.6,3.5,-4.8,0,28.7,-6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,NA,Season Level,171191,s:20~l:23~a:171191,a3d09be0c795243258b27e772b9f0912,David,Pevoto,David Pevoto,D. Pevoto,23,Black Knights,ARMY,david-pevoto,349,s:20~l:23~t:349,17.8,-37.2,249,-20.5,-8.7,-5.8,-6.5,1.4,17.5,-7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,NA,Season Level,151970,s:20~l:23~a:151970,1bb7cef0582a6d8cb350223c009eae24,Josh,Padrick,Josh Padrick,J. Padrick,25,Golden Panthers,FIU,josh-padrick,2229,s:20~l:23~t:2229,17.7,-62.5,477,-33.2,-7.8,-8.2,-15.5,0.1,20.4,-17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,NA,Season Level,189953,s:20~l:23~a:189953,6fb3717fc89bbece37d6cc18a0d34f13,Adam,DiMichele,Adam DiMichele,A. DiMichele,23,Owls,TEM,adam-dimichele,218,s:20~l:23~t:218,16.3,-46.4,320,-19.4,7.7,-4.9,-18.8,-1.4,18.1,-20.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,Season Level,183484,s:20~l:23~a:183484,8d2efb5dc098e2776a1e4c8e2cc7f3ad,Tim,Tebow,Tim Tebow,T. Tebow,33,Gators,FLA,tim-tebow,57,s:20~l:23~t:57,86.5,81.2,616,87,66.9,28.8,-6.9,-1.7,79.7,-6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,Season Level,145026,s:20~l:23~a:145026,870467ff7c6e2079812cb0c7b00ecb4b,Dennis,Dixon,Dennis Dixon,D. Dixon,29,Ducks,ORE,dennis-dixon,2483,s:20~l:23~t:2483,85.8,46.5,377,54.8,37.6,25.5,-8.7,0.3,78.3,-8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,Season Level,159846,s:20~l:23~a:159846,5eafbaa789670f3d8be87a9e8080aa83,Pat,White,Pat White,P. White,23,Mountaineers,WVU,pat-white,277,s:20~l:23~t:277,83.3,60.8,433,69.3,32.7,39.8,-3.5,1.8,81.1,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,Season Level,177296,s:20~l:23~a:177296,8b9f8207533ad00c2cef90ed3746a053,Chase,Daniel,Chase Daniel,C. Daniel,34,Tigers,MIZ,chase-daniel,142,s:20~l:23~t:142,80.5,78.2,706,89.2,93.2,4.9,-11.7,3.2,76,-12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,Season Level,188934,s:20~l:23~a:188934,247614195e555d9707fa246ea30440eb,Sam,Bradford,Sam Bradford,S. Bradford,22,Sooners,OKLA,sam-bradford,201,s:20~l:23~t:201,79.8,51.5,426,56.8,63.1,0.3,-7.5,1.2,77.9,-7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,Season Level,164609,s:20~l:23~a:164609,6c59128b58bb37bc74d0c14e528437c6,Brian,Brohm,Brian Brohm,B. Brohm,23,Cardinals,LOU,brian-brohm,97,s:20~l:23~t:97,78.5,55,576,68.1,74.1,7.3,-14.8,2.9,72.9,-16,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,Season Level,174054,s:20~l:23~a:174054,4855263f8bf2f1c6e4aefc73dffcff20,Zac,Robinson,Zac Robinson,Z. Robinson,23,Cowboys,OKST,zac-robinson,197,s:20~l:23~t:197,77.3,51.8,514,59,48.6,12.1,-2.4,0.8,74,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,Season Level,161062,s:20~l:23~a:161062,1929d00fd8fe7d84b88299a4f87daade,Erik,Ainge,Erik Ainge,E. Ainge,22,Volunteers,TENN,erik-ainge,2633,s:20~l:23~t:2633,75.1,40.3,581,59,61.3,-1.7,-3.2,2.9,67.3,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,Season Level,160425,s:20~l:23~a:160425,5476d53b0fb2af3c3ddf4893be55a238,Graham,Harrell,Graham Harrell,G. Harrell,24,Red Raiders,TTU,graham-harrell,2641,s:20~l:23~t:2641,75.1,90.8,804,102.2,112.2,2.5,-11.1,-0.2,76.4,-12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,Season Level,147211,s:20~l:23~a:147211,1181339016bf0740f254bf8bcf77602c,Tom,Brandstater,Tom Brandstater,T. Brandstater,24,Bulldogs,FRES,tom-brandstater,278,s:20~l:23~t:278,73.8,44.4,437,52,53.3,7.6,-9.4,0.5,74.2,-9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,Season Level,145275,s:20~l:23~a:145275,ad326006f10fbaa668f31e6a4eefda8d,Colt,Brennan,Colt Brennan,C. Brennan,25,Rainbow Warriors,HAW,colt-brennan,62,s:20~l:23~t:62,73.7,66.6,636,77.4,91.5,-5.4,-12.3,4.4,74.8,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,Season Level,150200,s:20~l:23~a:150200,58c7516c4509fddc176559a79254cffa,Taylor,Tharp,Taylor Tharp,T. Tharp,NA,Broncos,BSU,taylor-tharp,68,s:20~l:23~t:68,73.6,54.2,527,63.2,76.2,-4.8,-8.8,1,74.4,-9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,Season Level,183575,s:20~l:23~a:183575,a6e4b09b982b2a71bcaa53b48324f314,Colin,Kaepernick,Colin Kaepernick,C. Kaepernick,29,Wolf Pack,NEV,colin-kaepernick,2440,s:20~l:23~t:2440,72.2,38.4,383,45.3,32.5,26.2,-10.1,-2.2,73.9,-10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,Season Level,147935,s:20~l:23~a:147935,2aae660c961f2efa161eae4fa9c97c2c,Paul,Smith,Paul Smith,P. Smith,24,Golden Hurricane,TLSA,paul-smith,202,s:20~l:23~t:202,71.6,77.7,695,93.3,106.1,2.1,-15.7,1.4,76.2,-16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,Season Level,170586,s:20~l:23~a:170586,d55a8c6b6f87d24f441cd8b0da62db23,Dan,LeFevour,Dan LeFevour,D. LeFevour,23,Chippewas,CMU,dan-lefevour,2117,s:20~l:23~t:2117,70.8,82,779,94.7,54.8,49.3,-11.9,2.3,74.9,-11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,Season Level,145238,s:20~l:23~a:145238,23e355f6b5fe116fc62ece4637aebf2f,Alex,Brink,Alex Brink,A. Brink,23,Cougars,WSU,alex-brink,265,s:20~l:23~t:265,70.5,24,609,44.2,46,3.8,-10.8,6.5,60.1,-12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,Season Level,174294,s:20~l:23~a:174294,9f7e019f1a62405282dfffd08dbcda7e,Kellen,Lewis,Kellen Lewis,K. Lewis,22,Hoosiers,IU,kellen-lewis,84,s:20~l:23~t:84,70.3,59.7,634,70.1,54.4,29.8,-17.6,6.5,72.7,-20.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,Season Level,146037,s:20~l:23~a:146037,4af7b5c4079df9420ec2c42152e405c3,Ben,Mauk,Ben Mauk,B. Mauk,24,Bearcats,CIN,ben-mauk,2132,s:20~l:23~t:2132,69.9,35.5,558,55.8,60.8,8.5,-12.2,-0.2,66,-13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,Season Level,191981,s:20~l:23~a:191981,8d0f04b596e8698513e20fa770882d9c,Case,Keenum,Case Keenum,C. Keenum,33,Cougars,HOU,case-keenum,248,s:20~l:23~t:248,69.7,41.1,408,53.9,45.8,16.3,-7.4,-0.9,74,-7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,Season Level,160307,s:20~l:23~a:160307,060075829ec56d309062dbc55b67199b,Max,Hall,Max Hall,M. Hall,24,Cougars,BYU,max-hall,252,s:20~l:23~t:252,68.7,28.6,610,49.3,59.1,3.4,-12,3.5,62,-16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,Season Level,146711,s:20~l:23~a:146711,cb8aacb870269b19becacc04a6df94a4,Andre',Woodson,Andre' Woodson,A. Woodson,24,Wildcats,UK,andre-woodson,96,s:20~l:23~t:96,67.6,27.3,646,52.1,87.3,-6.8,-25.5,0.4,60.8,-27.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,Season Level,147785,s:20~l:23~a:147785,44b95573741aa8ce43e24d9ce219475c,Kevin,O'Connell,Kevin O'Connell,K. O'Connell,23,Aztecs,SDSU,kevin-oconnell,21,s:20~l:23~t:21,67.4,20.3,586,38.2,30.3,24.1,-14.5,-1,58.9,-15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,Season Level,146744,s:20~l:23~a:146744,e4c5a1a0187a73bf97cb3d7d226f08d7,Matt,Flynn,Matt Flynn,M. Flynn,30,Tigers,LSU,matt-flynn,99,s:20~l:23~t:99,66.9,15.2,500,35.3,35.4,18,-16.2,-1.2,57.8,-16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,Season Level,156811,s:20~l:23~a:156811,09f124fb3ae351f8e9a71ca26746f142,Todd,Boeckman,Todd Boeckman,T. Boeckman,25,Buckeyes,OSU,todd-boeckman,194,s:20~l:23~t:194,66,21.6,403,33.7,41,2.9,-9.4,0.7,63.6,-10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,Season Level,175772,s:20~l:23~a:175772,2bb9165399456ee0519ce02e85530450,Colt,McCoy,Colt McCoy,C. McCoy,34,Longhorns,TEX,colt-mccoy,251,s:20~l:23~t:251,66,27.5,582,46.3,48.3,9.4,-11.9,2.4,62.1,-13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,Season Level,170633,s:20~l:23~a:170633,3f6af62912b658c6a0946a9951a75b96,Andy,Schmitt,Andy Schmitt,A. Schmitt,23,Eagles,EMU,andy-schmitt,2199,s:20~l:23~t:2199,65.5,26.1,358,35.9,20.8,18.2,-5.9,3,68.1,-5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,Season Level,183518,s:20~l:23~a:183518,20c41c33a33f6dc27e1f0771e39ce49a,Matthew,Stafford,Matthew Stafford,M. Stafford,33,Bulldogs,UGA,matthew-stafford,61,s:20~l:23~t:61,65.4,13.5,432,29.8,40.3,-0.7,-11.6,2.3,58,-12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,Season Level,145168,s:20~l:23~a:145168,c75bef252d3f439feeec9b8e63b35116,John David,Booty,John David Booty,J. Booty,24,Trojans,USC,john-david-booty,30,s:20~l:23~t:30,65.4,6.5,397,20.7,36.3,-7,-8.3,0.2,54.2,-8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,Season Level,184374,s:20~l:23~a:184374,553d60bb8cfba38adb7e77be493df090,Jake,Locker,Jake Locker,J. Locker,NA,Huskies,WASH,jake-locker,264,s:20~l:23~t:264,65,3.9,540,27,1.3,33.7,-10.1,2.3,51.9,-10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,Season Level,180784,s:20~l:23~a:180784,b48ee3027e94bec92dfd10893389f30c,Kaipo-Noa,Kaheaku-Enhada,Kaipo-Noa Kaheaku-Enhada,K. Kaheaku-Enhada,23,Midshipmen,NAVY,kaipo-noa-kaheaku-enhada,2426,s:20~l:23~t:2426,64.5,15.2,308,27.5,12.8,18.1,-5.8,1.3,62.6,-5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,Season Level,160303,s:20~l:23~a:160303,7b0405b702e1386d60f04a090b35af89,Rudy,Carpenter,Rudy Carpenter,R. Carpenter,23,Sun Devils,ASU,rudy-carpenter,9,s:20~l:23~t:9,64.5,7.6,530,28.7,63.1,1.8,-34.5,0.4,53.7,-36.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,Season Level,146220,s:20~l:23~a:146220,2efb856a47cac2c08d6339da6dd65002,Tyler,Donovan,Tyler Donovan,T. Donovan,24,Badgers,WISC,tyler-donovan,275,s:20~l:23~t:275,64.5,19.8,492,36.6,43.1,13.9,-18,-1.1,60.3,-19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,Season Level,161913,s:20~l:23~a:161913,40f143c0741b3cb8030c9fec7e121f95,Mike,Teel,Mike Teel,M. Teel,23,Scarlet Knights,RUTG,mike-teel,164,s:20~l:23~t:164,64.3,23.9,396,35.8,38.7,0.5,-6.1,2.7,65.2,-6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,Season Level,163360,s:20~l:23~a:163360,1c16d71a2316940afc20a8b05bbd00c6,Nate,Longshore,Nate Longshore,N. Longshore,23,Golden Bears,CAL,nate-longshore,25,s:20~l:23~t:25,64.3,5.8,451,24.9,34.4,-4.7,-4.1,1.3,53.3,-6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,Season Level,184336,s:20~l:23~a:184336,647bc401b05209e89e83d8f0a6679426,Todd,Reesing,Todd Reesing,T. Reesing,NA,Jayhawks,KU,todd-reesing,2305,s:20~l:23~t:2305,63.6,31.6,564,45.2,51.9,6.5,-13.4,1.7,64.2,-14.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,Season Level,146254,s:20~l:23~a:146254,c79f38c2a37e5dfcdd3da91f4811b2cd,Matt,Ryan,Matt Ryan,M. Ryan,36,Eagles,BC,matt-ryan,103,s:20~l:23~t:103,63.5,14.6,798,47.7,62.3,1.8,-15.7,1.5,54.7,-18,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,Season Level,160367,s:20~l:23~a:160367,ea4b4d628f54771903e0332edfc38d14,Cullen,Harper,Cullen Harper,C. Harper,23,Tigers,CLEM,cullen-harper,228,s:20~l:23~t:228,63.4,10.5,556,30.1,48.3,-1.9,-16.8,2.3,54.9,-18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,Season Level,152455,s:20~l:23~a:152455,02c18e54403aafc3d37bdc983aa27070,Martin,Hankins,Martin Hankins,M. Hankins,24,Tigers,MEM,martin-hankins,235,s:20~l:23~t:235,63.4,43.3,502,58.1,60.2,0.7,-4.4,2,71,-5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,Season Level,175819,s:20~l:23~a:175819,c3d8c530c6c846b2f64bbdd969323a18,Willie,Tuitama,Willie Tuitama,W. Tuitama,22,Wildcats,ARIZ,willie-tuitama,12,s:20~l:23~t:12,63.3,0.3,639,25.5,45.1,-4.5,-17.5,4.6,50.1,-19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,Season Level,169077,s:20~l:23~a:169077,f5308bf9bc15e3221148b640614c6959,Riley,Skinner,Riley Skinner,R. Skinner,23,Demon Deacons,WAKE,riley-skinner,154,s:20~l:23~t:154,63.3,15.9,416,31.8,41.1,4.8,-12.8,-0.4,59.8,-13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,Season Level,173139,s:20~l:23~a:173139,d7bddc67f6dd57d90ad9f668d0462041,Matt,Grothe,Matt Grothe,M. Grothe,23,Bulls,USF,matt-grothe,58,s:20~l:23~t:58,61.6,11.8,640,36.9,30.1,24.9,-18.9,1.6,54.8,-19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,Season Level,156724,s:20~l:23~a:156724,edba7c3cbabf8b7316d87839b814832d,Sean,Glennon,Sean Glennon,S. Glennon,23,Hokies,VT,sean-glennon,259,s:20~l:23~t:259,60.8,2.4,323,15.3,34.9,-0.4,-18,0.2,51.9,-19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,Season Level,169181,s:20~l:23~a:169181,3c9cd7f17642991f23c60bc016fee175,Chris,Turner,Chris Turner,C. Turner,22,Terrapins,MD,chris-turner,120,s:20~l:23~t:120,59.8,-3.1,321,10.7,28.1,-2.6,-13.8,-0.8,47.5,-14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,Season Level,149492,s:20~l:23~a:149492,c0c645186117000f52db9eb34e131610,Bernard,Morris,Bernard Morris,B. Morris,23,Thundering Herd,MRSH,bernard-morris,276,s:20~l:23~t:276,59.8,27.2,575,43.2,50.2,8.8,-16.6,1.7,62,-17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,Season Level,160036,s:20~l:23~a:160036,87c7418132b968796671cc9a11a0620e,Caleb,Hanie,Caleb Jeffrey Hanie,C. Hanie,28,Rams,CSU,caleb-jeffrey-hanie,36,s:20~l:23~t:36,59.7,6,417,22,42.7,1.4,-21.5,0.5,53.7,-22.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,Season Level,188466,s:20~l:23~a:188466,d28b46ddb7d6f9d260e88abc0f718b4d,Cody,Hawkins,Cody Hawkins,C. Hawkins,23,Buffaloes,COLO,cody-hawkins,38,s:20~l:23~t:38,59.5,3.1,555,24.7,33.2,-0.5,-7.8,0.4,51.4,-8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,Season Level,164361,s:20~l:23~a:164361,83c04583eb690805d61374ac680fed82,Shaun,Carney,Shaun Carney,S. Carney,23,Falcons,AFA,shaun-carney,2005,s:20~l:23~t:2005,59.3,11.5,373,25.4,31.7,4,-8.6,-1,57.9,-9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,Season Level,148370,s:20~l:23~a:148370,ed73815ed5c18d38f2b8126ce427175e,Adam,Tafralis,Adam Tafralis,A. Tafralis,25,Spartans,SJSU,adam-tafralis,23,s:20~l:23~t:23,58.9,23.9,535,42.9,47,3.2,-9.8,3.4,61.4,-10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,Season Level,185609,s:20~l:23~a:185609,17fd3d97cff26b8fc186b86efea90423,Nate,Davis,Nate Davis,N. Davis,21,Cardinals,BALL,nate-davis,2050,s:20~l:23~t:2050,57.8,35.1,601,54.8,55.1,13.4,-14.2,2,64.7,-15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,Season Level,161031,s:20~l:23~a:161031,ce45839fd59bd8bd1e77ef056956d5c3,Curtis,Painter,Curtis Painter,C. Painter,29,Boilermakers,PUR,curtis-painter,2509,s:20~l:23~t:2509,57,25.6,677,44.6,52.3,4.2,-14.4,3.5,59.7,-15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
